longitude,latitude,Ve_est_myr,Vn_est_myr,epsilon_xx,epsilon_yy,epsilon_xy,dilatation,max_shear,second_inv,lambda1,lambda2,principal_az,strain_class
124.54737003,8.13002077,-0.01609354,0.00748854,-59.71807518,75.43597655,6.29926566,15.71790136,67.86998728,96.62399576,75.72893796,-60.01103659,2.66274944,High
124.59935595,8.13002077,-0.01643379,0.00759185,-59.82014894,76.74939879,6.82318206,16.92924984,68.62482171,97.78564343,77.08944664,-60.16019679,2.85309697,High
124.65134188,8.13002077,-0.01677852,0.00770377,-61.3008896,78.20662431,6.88316159,16.90573471,70.09254256,99.84403326,78.54540991,-61.63967521,2.81779429,High
124.70332781,8.13002077,-0.01713573,0.00782538,-64.14905819,79.86923054,6.33030396,15.72017235,72.28685649,102.83161552,80.14694266,-64.42677031,2.51197041,High
124.75531374,8.13002077,-0.01751307,0.00795771,-68.27084854,81.78273572,5.0551917,13.51188718,75.19690486,106.77281746,81.95284845,-68.44096127,1.92733836,High
124.80729966,8.13002077,-0.01791748,0.00810178,-73.54674376,83.95776713,3.04444453,10.41102337,78.81108032,111.69855624,84.016592,-73.60556863,1.10693341,High
124.85928559,8.13002077,-0.01835523,0.00825861,-79.8988359,86.35305706,0.42937177,6.45422116,83.12705539,117.64796284,86.35416597,-79.89994481,0.14797408,High
124.91127152,8.13002077,-0.01883237,0.00842931,-87.3001085,88.86409036,-2.49087512,1.56398186,88.11731214,124.62160494,88.89930307,-87.33532121,179.19008171,High
124.96325745,8.13002077,-0.01935488,0.00861512,-95.66357746,91.32273213,-5.26842187,-4.34084533,93.64147725,132.46461412,91.47105459,-95.81189992,178.38737158,High
125.01524337,8.13002077,-0.01992779,0.0088172,-104.63797956,93.52230584,-7.39683574,-11.11567371,99.35586473,140.73007786,93.79802787,-104.91370159,177.86524961,High
125.0672293,8.13002077,-0.02055305,0.00903613,-113.47506481,95.28223966,-8.4879375,-18.19282514,104.72319765,148.65862132,95.62678508,-113.81961022,177.67550527,High
125.11921523,8.13002077,-0.02122715,0.00927147,-121.15909776,96.52759699,-8.45523459,-24.63150077,109.17126572,155.37080142,96.85551534,-121.48701611,177.77901774,High
125.17120115,8.13002077,-0.02194041,0.00952157,-126.77319832,97.31615085,-7.54203444,-29.45704747,112.29822521,160.17378561,97.56970148,-127.02674895,178.07453654,High
125.22318708,8.13002077,-0.02267879,0.00978395,-129.82617096,97.78464692,-6.15374277,-32.04152404,113.97166162,162.76488853,97.95089961,-129.99242364,178.45244412,High
125.27517301,8.13002077,-0.02342701,0.0100559,-130.31351997,98.06925322,-4.6535759,-32.24426675,114.28616951,163.22531499,98.16403613,-130.40830289,178.83317468,High
125.32715894,8.13002077,-0.02417097,0.01033498,-128.55582937,98.2610526,-3.26749333,-30.29477677,113.45550229,161.87399034,98.3081139,-128.60289067,179.17483303,High
125.37914486,8.13002077,-0.02489906,0.01061928,-124.99539815,98.40255213,-2.09465781,-26.59284603,111.71861366,159.10904125,98.42219065,-125.01503667,179.46283757,High
125.43113079,8.13002077,-0.02560225,0.01090743,-120.06339502,98.50204707,-1.15478145,-21.56134795,109.28882211,155.30788499,98.50814814,-120.06949609,179.69729139,High
125.48311672,8.13002077,-0.02627387,0.01119849,-114.12567555,98.54865196,-0.42898023,-15.5770236,106.33802904,150.78751497,98.54951724,-114.12654084,179.8844307,High
125.53510265,8.13002077,-0.02690907,0.01149188,-107.47465094,98.52273885,0.11569639,-8.95191209,102.99875987,145.79971686,98.52280383,-107.47471592,0.03217959,High
125.58708857,8.13002077,-0.02750452,0.01178728,-100.33903074,98.40224547,0.51419618,-1.93678528,99.37196846,140.5398584,98.40357582,-100.3403611,0.14823799,High
125.6390745,8.13002077,-0.02805802,0.01208448,-92.89705284,98.16646948,0.79846097,5.26941664,95.53509789,135.15840054,98.16980621,-92.90038958,0.23943544,High
125.69106043,8.13002077,-0.02856826,0.01238337,-85.2881048,97.79856376,0.99589459,12.51045896,91.54875126,129.77135087,97.80398074,-85.29352178,0.31164643,High
125.74304635,8.13002077,-0.02903463,0.01268384,-77.62189746,97.28735215,1.12945164,19.6654547,87.46191778,124.46902898,97.29464512,-77.62919043,0.36995879,High
125.79503228,8.13002077,-0.02945708,0.01298576,-69.98580416,96.62866254,1.21857406,26.64285838,83.3161452,119.32343044,96.63757439,-69.99471601,0.41901627,High
125.84701821,8.13002077,-0.02983601,0.01328889,-62.45127129,95.82617749,1.28075011,33.3749062,79.14908729,114.3944851,95.83654039,-62.46163419,0.46358575,High
125.89900414,8.13002077,-0.03017219,0.01359297,-55.08023632,94.8918127,1.33371226,39.81157638,74.99788437,109.73534584,94.90367256,-55.09209618,0.50948178,High
125.95099006,8.13002077,-0.03046672,0.01389758,-47.93285512,93.84580876,1.39841425,45.91295364,70.90312367,105.39689534,93.85960049,-47.94664685,0.56505571,High
126.00297599,8.13002077,-0.03072106,0.01420224,-41.07937795,92.717015,1.50306501,51.63763704,66.91507974,101.43213777,92.73389826,-41.09626121,0.64355094,High
126.05496192,8.13002077,-0.03093711,0.01450635,-34.62424691,91.54422288,1.68857706,56.91997597,63.10682994,97.90243001,91.56681792,-34.64684195,0.76663562,High
126.10694785,8.13002077,-0.03111753,0.01480915,-28.7697531,90.37971206,2.01444531,61.60995896,59.60878083,94.89102711,90.41376031,-28.80380135,0.96832374,High
126.15893377,8.13002077,-0.03126654,0.01510955,-24.0136215,89.29436658,2.55290787,65.28074508,56.71148366,92.53741188,89.3518562,-24.07111113,1.29004112,High
126.2109197,8.13002077,-0.0313925,0.01540561,-21.65406504,88.36736894,3.31300625,66.7133039,55.11038917,91.10237344,88.46704112,-21.75373722,1.72323039,High
126.26290563,8.13002077,-0.03151449,0.01569314,-24.23815291,87.59664269,3.98519607,63.35848978,56.05922907,91.06274454,87.73847396,-24.37998418,2.03826986,High
126.31489155,8.13002077,-0.03167004,0.01596401,-34.01644471,86.71190539,3.67262018,52.69546069,60.4757949,93.2901352,86.82352524,-34.12806455,1.74082203,High
126.36687748,8.13002077,-0.03190401,0.01620858,-48.96845548,85.22037271,1.42419605,36.25191723,67.10952792,98.30807813,85.23548653,-48.98356931,0.60801016,High
126.41886341,8.13002077,-0.03223077,0.0164238,-62.45032478,82.9577233,-2.44584862,20.50739852,72.74515302,103.89413493,82.99885228,-62.49145376,179.03661472,High
126.47084934,8.13002077,-0.03261911,0.01661647,-69.50603514,80.34504306,-6.43864008,10.83900792,75.20167881,106.62704646,80.62118277,-69.78217485,177.5442097,High
126.52283526,8.13002077,-0.03302666,0.01679581,-70.68043344,77.84281898,-9.55215944,7.16238555,74.87344574,106.00809232,78.45463851,-71.29225297,176.33518911,High
126.57482119,8.13002077,-0.03342844,0.01696734,-68.80257523,75.58813009,-11.79188322,6.78555486,73.15201607,103.56378126,76.5447935,-69.75923864,175.36181032,High
126.62680712,8.13002077,-0.03381449,0.01713312,-65.39839663,73.54350592,-13.556286,8.14510929,70.7812543,100.26536453,74.85380895,-66.70869966,174.47914123,High
126.67879305,8.13002077,-0.0341773,0.01729183,-59.05893597,71.67489276,-15.58389658,12.61595679,67.19889379,95.45136896,73.50687218,-60.8909154,173.29531339,High
126.73077897,8.13002077,-0.03449076,0.0174317,-44.45001297,70.0756498,-19.30070989,25.62563683,60.42805028,87.35808579,73.2408687,-47.61523186,170.68668303,High
126.7827649,8.13002077,-0.03468628,0.01752015,-34.15081009,69.07957743,-21.91003272,34.92876734,56.07296818,83.05639599,73.53735185,-38.60858451,168.49967887,High
121.6361581,8.1752395,0.00277486,0.00556572,-12.9624616,32.97891375,-36.50113436,20.01645214,43.1275469,62.61229737,53.13577297,-33.11932083,151.09139809,Moderate
121.68814403,8.1752395,0.00270064,0.00556372,-16.65191816,33.22909575,-36.57042785,16.57717759,44.26539371,63.68870833,52.5539825,-35.97680492,152.1467133,Moderate
121.74012995,8.1752395,0.00258418,0.00556167,-21.56854851,33.61128526,-36.60110915,12.04273676,45.83497251,65.37739031,51.85634089,-39.81360413,153.50449391,Moderate
121.79211588,8.1752395,0.00245367,0.00556133,-23.11575859,34.02029683,-36.533096,10.90453824,46.37671086,66.03826995,51.82897998,-40.92444174,154.0122885,Moderate
121.84410181,8.1752395,0.00231949,0.00556339,-23.60182848,34.41582666,-36.42499736,10.81399818,46.56492789,66.29522077,51.97192698,-41.1579288,154.26688858,Moderate
121.89608774,8.1752395,0.00218341,0.005568,-23.93094324,34.78923864,-36.30229666,10.85829539,46.68909597,66.47326271,52.11824367,-41.25994828,154.48239036,Moderate
121.94807366,8.1752395,0.00204547,0.00557521,-24.27068401,35.13851983,-36.17003446,10.86783582,46.80421741,66.63575964,52.23813532,-41.37029951,154.69725706,Moderate
122.00005959,8.1752395,0.0019055,0.00558502,-24.64120715,35.46273004,-36.02866799,10.82152289,46.91679586,66.79015007,52.3275573,-41.50603441,154.91595677,Moderate
122.05204552,8.1752395,0.00176331,0.00559739,-25.04932052,35.76151542,-35.87779714,10.71219491,47.02877597,66.93868163,52.38487342,-41.67267852,155.14016629,Moderate
122.10403145,8.1752395,0.00161866,0.00561228,-25.50154697,36.03512299,-35.71643164,10.53357602,47.141849,67.08342542,52.40863701,-41.87506099,155.37181819,Moderate
122.15601737,8.1752395,0.0014713,0.00562961,-26.00470055,36.28441693,-35.54289593,10.27971638,47.25760246,67.22646997,52.39746065,-42.11774427,155.61327557,Moderate
122.2080033,8.1752395,0.00132089,0.00564928,-26.56584775,36.51086861,-35.35472093,9.94502086,47.37746646,67.36987737,52.34997689,-42.40495603,155.86735949,Moderate
122.25998923,8.1752395,0.0011671,0.00567114,-27.19229905,36.71652075,-35.14854478,9.5242217,47.502679,67.51566058,52.26478985,-42.74056815,156.13737436,Moderate
122.31197515,8.1752395,0.00100952,0.00569506,-27.8916451,36.90392832,-34.92002458,9.01228322,47.63428073,67.66579657,52.14042234,-43.12813912,156.42713373,Moderate
122.36396108,8.1752395,0.00084772,0.00572085,-28.67185297,37.07608044,-34.66376045,8.40422748,47.7731512,67.82229331,51.97526493,-43.57103746,156.74098992,Moderate
122.41594701,8.1752395,0.00068121,0.00574834,-29.54143978,37.23630911,-34.3732327,7.69486933,47.92010082,67.98733435,51.76753549,-44.07266616,157.08387062,Moderate
122.46793294,8.1752395,0.00050945,0.00577732,-30.50974271,37.38819132,-34.04075381,6.87844861,48.07603646,68.16353197,51.51526076,-44.63681216,157.46132509,Moderate
122.51991886,8.1752395,0.00033185,0.00580758,-31.58730698,37.53545184,-33.65743855,5.94814486,48.24222338,68.35433012,51.21629581,-45.26815095,157.87957976,Moderate
122.57190479,8.1752395,0.00014776,0.00583893,-32.78641623,37.68187419,-33.21320042,4.89545797,48.420674,68.56461256,50.86840298,-45.97294502,158.34559873,Moderate
122.62389072,8.1752395,-4.357e-05,0.00587116,-34.12179157,37.83122837,-32.69679037,3.7094368,48.61470323,68.80158938,50.46942163,-46.75998484,158.86713553,Moderate
122.67587665,8.1752395,-0.00024296,0.00590408,-35.61148361,37.98722524,-32.09590704,2.37574163,48.82970136,69.07605623,50.01757217,-47.64183054,159.4527481,Moderate
122.72786257,8.1752395,-0.00045135,0.00593752,-37.2779695,38.15351095,-31.39742831,0.87554145,49.0741843,69.40413833,49.51195503,-48.63641358,160.11172455,Moderate
122.7798485,8.1752395,-0.00066982,0.00597134,-39.14943374,38.33371983,-30.58784566,-0.81571391,49.36117983,69.80963288,48.95332287,-49.76903678,160.85382956,Moderate
122.83183443,8.1752395,-0.00089964,0.00600542,-41.26113451,38.5316124,-29.65402669,-2.72952211,49.70997801,70.32701453,48.34521696,-51.07473906,161.68872723,Moderate
122.88382035,8.1752395,-0.00114229,0.00603971,-43.65660421,38.75133481,-28.5844879,-4.9052694,50.14818094,71.00500643,47.69554624,-52.60081564,162.62486991,Moderate
122.93580628,8.1752395,-0.00139954,0.00607418,-46.38815667,38.99784488,-27.37141556,-7.39031179,50.71377234,71.91023407,47.01861645,-54.40892824,163.66759029,Moderate
122.98779221,8.1752395,-0.00167346,0.0061089,-49.51573355,39.27754683,-26.01368853,-10.23818673,51.45652195,73.12973086,46.33742858,-56.57561531,164.81616606,Moderate
123.03977814,8.1752395,-0.00196652,0.00614397,-53.10254864,39.59914215,-24.52103803,-13.50340649,52.43741198,74.76988259,45.68570873,-59.18911522,166.05988404,Moderate
123.09176406,8.1752395,-0.00228153,0.00617961,-57.20551944,39.9746013,-22.9190588,-17.23091814,53.72408419,76.94807805,45.10862512,-62.33954326,167.37379496,Moderate
123.14374999,8.1752395,-0.00262157,0.00621607,-61.8587584,40.41995363,-21.25386591,-21.43880477,55.38014581,79.77300467,44.66074342,-66.09954819,168.71594778,Moderate
123.19573592,8.1752395,-0.00298985,0.00625367,-67.05049366,40.95530072,-19.59379365,-26.09519294,57.44762532,83.31229716,44.40002885,-70.49522179,170.0288911,High
123.24772185,8.1752395,-0.00338934,0.00629275,-72.69843079,41.60326162,-18.02440824,-31.09516917,59.92577504,87.55370809,44.37819045,-75.47335963,171.2478044,High
123.29970777,8.1752395,-0.0038223,0.00633362,-78.63432534,42.38535296,-16.63405896,-36.24897238,62.75454208,92.37564128,44.63005589,-80.87902827,172.31457999,High
123.3516937,8.1752395,-0.00428976,0.00637649,-84.61052027,43.31690358,-15.49185934,-41.29361668,65.81302416,97.54634635,45.16621582,-86.4598325,173.19263454,High
123.40367963,8.1752395,-0.00479115,0.00642145,-90.33398702,44.40254026,-14.62667143,-45.93144676,68.93781592,102.7603709,45.97209254,-91.9035393,173.87516749,High
123.45566555,8.1752395,-0.00532414,0.00646844,-95.5184243,45.63466945,-14.01820896,-49.88375485,71.95525798,107.70010585,47.01338056,-96.8971354,174.38294209,High
123.50765148,8.1752395,-0.0058849,0.00651728,-99.93324797,46.99582363,-13.60524691,-52.93742433,74.7137254,112.09579374,48.24501324,-101.18243757,174.75399635,High
123.55963741,8.1752395,-0.00646845,0.00656774,-103.43052219,48.46339757,-13.30555642,-54.96712462,77.10368698,115.76117435,49.62012468,-104.58724929,175.03144655,High
123.61162334,8.1752395,-0.00706925,0.00661957,-105.94492826,50.01427779,-13.03690467,-55.93065047,79.06187053,118.59880933,51.09654529,-107.02719576,175.25443348,High
123.66360926,8.1752395,-0.00768159,0.00667257,-107.47542025,51.62771048,-12.73133734,-55.84770978,80.5638784,120.58424586,52.64002351,-108.48773329,175.45377766,High
123.71559519,8.1752395,-0.00829991,0.00672659,-108.06151032,53.28620819,-12.34104743,-54.77530212,81.61233374,121.74281457,54.22468268,-108.9999848,175.6513143,High
123.76758112,8.1752395,-0.00891897,0.0067816,-107.76341072,54.97516551,-11.83812474,-52.78824521,82.22592198,122.12904613,55.83179938,-108.62004459,175.86115995,High
123.81956705,8.1752395,-0.00953388,0.00683763,-106.64945377,56.6819627,-11.21127821,-49.96749106,82.43167268,121.81271035,57.44792715,-107.41541821,176.09157529,High
123.87155297,8.1752395,-0.01014018,0.00689479,-104.79026638,58.39507992,-10.46172963,-46.39518647,82.26063517,120.87134011,59.06304194,-105.4582284,176.34672972,High
123.9235389,8.1752395,-0.0107338,0.00695327,-102.25769515,60.10346379,-9.59935559,-42.15423135,81.74615655,119.38742745,60.66904088,-102.82327223,176.62813189,High
123.97552483,8.1752395,-0.0113111,0.00701329,-99.12649702,61.79620773,-8.63940468,-37.33028929,80.92384407,117.44833898,62.25869943,-99.58898872,176.93572028,High
124.02751075,8.1752395,-0.01186887,0.00707514,-95.4773647,63.46252037,-7.59976827,-32.01484433,79.83250117,115.14743426,63.82507901,-95.83992334,177.26868747,High
124.07949668,8.1752395,-0.01240438,0.0071391,-91.40043616,65.09192686,-6.49869644,-26.30850931,78.51559066,112.58536665,65.361336,-91.66984531,177.62611262,High
124.13148261,8.1752395,-0.01291546,0.00720549,-86.99888788,66.67464569,-5.35289689,-20.32424219,77.0229981,109.87093283,66.860877,-87.18511919,178.00744043,High
124.18346854,8.1752395,-0.01340058,0.00727465,-82.39252047,68.20209883,-4.17606296,-14.19042163,75.41302502,107.12111238,68.3178142,-82.50823583,178.41278586,High
124.23545446,8.1752395,-0.01385891,0.00734693,-77.72142667,69.66754357,-2.97801665,-8.0538831,73.75463185,104.46015487,69.7276903,-77.7815734,178.84295956,High
124.28744039,8.1752395,-0.01429054,0.00742271,-73.14985103,71.06686596,-1.76482526,-2.08298507,72.12995198,102.01778942,71.08845945,-73.17144451,179.2989935,High
124.33942632,8.1752395,-0.01469653,0.00750241,-68.87009511,72.39965034,-0.54046698,3.52955523,70.63694041,99.92689118,72.40171802,-68.87216279,179.78080323,High
124.39141225,8.1752395,-0.01507915,0.00758655,-65.10557413,73.67072867,0.68912175,8.56515454,69.39157329,98.32121756,73.67415056,-65.10899602,0.28450441,High
124.44339817,8.1752395,-0.01544203,0.00767574,-62.11060319,74.89247164,1.90858292,12.78186846,68.52812063,97.33393404,74.91905486,-62.1371864,0.79797817,High
124.4953841,8.1752395,-0.01579036,0.00777078,-60.16208404,76.08798322,3.08143635,15.92589918,68.19468789,97.09710627,76.15763748,-60.2317383,1.29492075,High
124.54737003,8.1752395,-0.01613093,0.00787264,-59.53583925,77.29483573,4.13480423,17.75899648,68.54017077,97.74047778,77.41966901,-59.66067253,1.72928343,High
124.59935595,8.1752395,-0.01647208,0.0079825,-60.46106356,78.56768895,4.94527429,18.1066254,69.69005843,99.38477464,78.74337113,-60.63674573,2.03459206,High
124.65134188,8.1752395,-0.01682325,0.00810169,-63.05586698,79.97614162,5.3374625,16.92027464,71.71490345,102.12346743,80.17504077,-63.25476613,2.13412482,High
124.70332781,8.1752395,-0.01719412,0.0082316,-67.26768334,81.59306441,5.11176152,14.32538107,74.60570126,105.99353562,81.7683918,-67.44301072,1.96440755,High
124.75531374,8.1752395,-0.01759351,0.00837351,-72.8613179,83.47183629,4.10932854,10.61051839,78.2745192,110.95085517,83.57977839,-72.96926001,1.5046753,High
124.80729966,8.1752395,-0.01802843,0.00852845,-79.48438237,85.619432,2.29490388,6.13504963,82.58379965,116.87167041,85.65132446,-79.51627483,0.79619269,High
124.85928559,8.1752395,-0.01850366,0.0086972,-86.78198784,87.97904276,-0.18714266,1.19705491,87.3807157,123.57789213,87.97924316,-86.78218824,179.93864497,High
124.91127152,8.1752395,-0.01902214,0.00888032,-94.47492406,90.43165161,-3.01840749,-4.04327245,92.50254707,130.84959479,90.48091085,-94.5241833,179.0650381,High
124.96325745,8.1752395,-0.01958546,0.00907822,-102.32916564,92.81574842,-5.77308306,-9.51341722,97.74309622,138.39320168,92.98638761,-102.49980483,178.30696014,High
125.01524337,8.1752395,-0.02019388,0.00929115,-110.03802313,94.96131545,-8.02527331,-15.07670768,102.81336107,145.79035629,95.27500723,-110.35171492,177.7615628,High
125.0672293,8.1752395,-0.02084547,0.00951894,-117.13140217,96.73416917,-9.4719556,-20.397233,107.35147225,152.50147785,97.15285575,-117.55008875,177.46901597,High
125.11921523,8.1752395,-0.02153512,0.00976082,-123.02070875,98.07561228,-10.02512862,-24.94509647,111.00179727,157.96811992,98.52924903,-123.4743455,177.40913513,High
125.17120115,8.1752395,-0.02225415,0.01001532,-127.16948646,99.01203989,-9.81488007,-28.15744656,113.51586932,161.76565171,99.43714603,-127.5945926,177.5199316,High
125.22318708,8.1752395,-0.02299129,0.01028048,-129.26429402,99.62623569,-9.09790885,-29.63805833,114.80631774,163.70763096,99.98728857,-129.6253469,177.7273946,High
125.27517301,8.1752395,-0.02373431,0.01055415,-129.27221506,100.01304623,-8.139738,-29.25916883,114.93123203,163.84878905,100.30164761,-129.56081645,177.96937967,High
125.32715894,8.1752395,-0.02447155,0.0108343,-127.38053278,100.24775338,-7.14087515,-27.1327794,114.03793782,162.41119538,100.47154812,-127.60432752,178.2049401,High
125.37914486,8.1752395,-0.02519291,0.01111926,-123.89026093,100.37583943,-6.2208191,-23.51442149,112.30547419,159.69190047,100.54826344,-124.06268494,178.41232494,High
125.43113079,8.1752395,-0.02589018,0.01140773,-119.12734562,100.41670132,-5.43481763,-18.7106443,109.90648015,155.99331032,100.551158,-119.2618023,178.58279895,High
125.48311672,8.1752395,-0.02655699,0.01169877,-113.39248484,100.37186121,-4.79773381,-13.02062363,106.98979933,151.58628777,100.47948751,-113.50011114,178.71491436,High
125.53510265,8.1752395,-0.0271886,0.01199172,-106.94212452,100.23258014,-4.30307048,-6.70954438,103.67668966,146.69771965,100.32191747,-107.03146185,178.81063613,High
125.58708857,8.1752395,-0.02778156,0.01228617,-99.98669478,99.98548521,-3.93506289,-0.00120957,100.06349441,141.51115089,100.06288962,-100.06409919,178.87311226,High
125.6390745,8.1752395,-0.02833351,0.01258183,-92.69585521,99.61642711,-3.67542042,6.9205719,96.22635916,136.17258004,99.68664511,-92.76607321,178.90551135,High
125.69106043,8.1752395,-0.02884299,0.01287852,-85.20544005,99.11311139,-3.5067097,13.90767134,92.22596768,130.79743839,99.17980335,-85.27213201,178.91045811,High
125.74304635,8.1752395,-0.02930917,0.01317607,-77.62403888,98.46690686,-3.41380556,20.84286798,88.11163011,125.47721425,98.53306411,-77.69019612,178.8897855,High
125.79503228,8.1752395,-0.02973183,0.01347433,-70.03875302,97.6740276,-3.38423818,27.63527458,83.9246523,120.28528059,97.74228959,-70.10701501,178.84446853,High
125.84701821,8.1752395,-0.03011117,0.0137731,-62.52031111,96.73615367,-3.4078694,34.21584256,79.70112275,115.28182804,96.80904403,-62.59320147,178.77469681,High
125.89900414,8.1752395,-0.03044773,0.01407213,-55.12799352,95.66052993,-3.47612621,40.53253641,75.47435429,110.51786988,95.74062249,-55.20808608,178.68009575,High
125.95099006,8.1752395,-0.03074242,0.01437111,-47.91518018,94.45964611,-3.58093544,46.54446593,71.27742202,106.03836774,94.54965498,-48.00518905,178.56014086,High
126.00297599,8.1752395,-0.0309964,0.01466967,-40.93750904,93.1507233,-3.71349547,52.21321426,67.14688051,101.8848222,93.25348764,-41.04027338,178.41484649,High
126.05496192,8.1752395,-0.03121118,0.01496737,-34.27016307,91.75539151,-3.86324412,57.48522844,63.13109184,98.09865065,91.87370606,-34.38847762,178.24582502,High
126.10694785,8.1752395,-0.03138881,0.01526365,-28.06208327,90.30011765,-4.01924362,62.23803438,59.31742552,94.73067298,90.43644271,-28.19840833,178.05738134,High
126.15893377,8.1752395,-0.03153251,0.01555774,-22.74911529,88.81757318,-4.18704401,66.06845789,55.94026127,91.87571076,88.97449022,-22.90603233,177.85374156,High
126.2109197,8.1752395,-0.03164931,0.01584807,-19.71346193,87.3441809,-4.46317016,67.63071896,53.71456609,89.76339061,87.52992557,-19.89920661,177.61688494,High
126.26290563,8.1752395,-0.03175824,0.0161305,-22.05360176,85.89371963,-5.17799087,63.84011787,54.22146843,88.98154641,86.14152737,-22.3014095,177.26003531,High
126.31489155,8.1752395,-0.03190183,0.01639592,-32.85343912,84.39985226,-6.84294914,51.54641314,59.02465195,91.08422163,84.79785852,-33.25144538,176.67125743,High
126.36687748,8.1752395,-0.03213444,0.01663269,-49.94930955,82.7280957,-9.56047316,32.77878615,67.02407115,97.57907889,83.41346423,-50.63467807,175.89961075,High
126.41886341,8.1752395,-0.03247379,0.0168371,-65.17738355,80.8386151,-12.56449895,15.66123155,74.08127023,105.35039765,81.91188601,-66.25065445,175.11759468,High
126.47084934,8.1752395,-0.03288076,0.01701766,-72.55320294,78.86032303,-14.92709409,6.30712009,77.16431882,109.21792015,80.31787887,-74.01075878,174.42303438,High
126.52283526,8.1752395,-0.03330457,0.01718546,-73.12919385,76.92986508,-16.45596679,3.80067123,76.81294901,108.66315301,78.71328462,-74.91261339,173.81469597,High
126.57482119,8.1752395,-0.03371814,0.01734649,-70.56373382,75.08740009,-17.47235371,4.52366626,74.89223155,105.96190104,77.15406468,-72.63039842,173.25428416,High
126.62680712,8.1752395,-0.03411258,0.01750259,-66.66606717,73.32398214,-18.33570319,6.65791497,72.35676532,102.43616008,75.68572281,-69.02780784,172.66039668,High
126.67879305,8.1752395,-0.03448152,0.01765233,-59.97817887,71.64731583,-19.65973264,11.66913695,68.68640915,97.48707597,74.52097762,-62.85184067,171.68397183,High
126.73077897,8.1752395,-0.03479937,0.01778445,-45.04751254,70.17540211,-22.74811183,25.12788957,61.93994355,89.38019149,74.50388833,-49.37599876,169.2266094,High
126.7827649,8.1752395,-0.03499734,0.01786805,-34.57854549,69.24634624,-24.97856856,34.66780075,57.60929546,85.07990392,74.94319583,-40.27539508,167.15233204,High
121.6361581,8.22045823,0.00240918,0.0057326,-13.08379416,33.39129941,-36.47174479,20.30750525,43.24548241,62.82150016,53.39923504,-33.09172979,151.25138716,Moderate
121.68814403,8.22045823,0.00233427,0.00573186,-16.80565892,33.64392581,-36.51573173,16.83826689,44.38117635,63.8838105,52.80030979,-35.9620429,152.31821212,Moderate
121.74012995,8.22045823,0.00221674,0.00573174,-21.76185567,34.0308819,-36.51703451,12.26902623,45.95325017,65.56421969,52.08776328,-39.81873705,153.6886032,Moderate
121.79211588,8.22045823,0.00208508,0.00573348,-23.31340321,34.4470129,-36.45194886,11.1336097,46.50603179,66.23896601,52.07283664,-40.93922694,154.19456868,Moderate
121.84410181,8.22045823,0.00194979,0.00573755,-23.79105261,34.85225354,-36.35719533,11.06120093,46.70765453,66.51605119,52.23825499,-41.17705406,154.44288524,Moderate
121.89608774,8.22045823,0.00181266,0.00574407,-24.10730623,35.23827455,-36.24967566,11.13096832,46.84563454,66.71563669,52.4111187,-41.28015038,154.65131306,Moderate
121.94807366,8.22045823,0.00167374,0.00575308,-24.43057732,35.60334562,-36.13269699,11.17276831,46.97435224,66.89988723,52.56073639,-41.38796808,154.85892399,Moderate
122.00005959,8.22045823,0.00153291,0.00576456,-24.78027019,35.94675359,-36.006354,11.16648339,47.09989791,67.07567325,52.6831396,-41.51665621,155.07016708,Moderate
122.05204552,8.22045823,0.00138999,0.00577849,-25.16220671,36.26830183,-35.87002721,11.10609511,47.22378317,67.24465829,52.77683073,-41.67073561,155.28660681,Moderate
122.10403145,8.22045823,0.00124478,0.00579483,-25.58183082,36.56831542,-35.72254038,10.9864846,47.34722865,67.40824536,52.84047095,-41.85398635,155.51001993,Moderate
122.15601737,8.22045823,0.00109706,0.00581349,-26.0448019,36.84765221,-35.56206833,10.80285031,47.4713166,67.56776292,52.87274175,-42.06989144,155.74257253,Moderate
122.2080033,8.22045823,0.00094655,0.00583437,-26.55696683,37.107692,-35.3860338,10.55072516,47.59693881,67.72441265,52.87230139,-42.32157623,155.98685039,Moderate
122.25998923,8.22045823,0.00079296,0.00585737,-27.12436106,37.35030385,-35.19100824,10.22594279,47.72475945,67.87923307,52.83773084,-42.61178806,156.24589057,Moderate
122.31197515,8.22045823,0.00063596,0.00588233,-27.75325246,37.57779338,-34.97261698,9.82454092,47.85520166,68.03309087,52.76747212,-42.9429312,156.52321734,Moderate
122.36396108,8.22045823,0.00047517,0.0059091,-28.45024384,37.79283287,-34.72544883,9.34258903,47.9884684,68.1867156,52.65976292,-43.31717389,156.82288675,Moderate
122.41594701,8.22045823,0.00031019,0.00593751,-29.22245312,37.99837847,-34.44296923,8.77592534,48.12461095,68.34079888,52.51257362,-43.73664828,157.14954412,Moderate
122.46793294,8.22045823,0.00014055,0.00596737,-30.07779398,38.197579,-34.11743622,8.11978502,48.26366225,68.49618706,52.32355476,-44.20376974,157.5084994,Moderate
122.51991886,8.22045823,-3.423e-05,0.0059985,-31.02538595,38.39368187,-33.73982004,7.36829592,48.40585916,68.65420813,52.09000712,-44.7217112,157.9058241,Moderate
122.57190479,8.22045823,-0.00021471,0.00603071,-32.07613044,38.58994155,-33.29973019,6.51381111,48.55198723,68.81719113,51.80889278,-45.29508167,158.34847065,Moderate
122.62389072,8.22045823,-0.00040152,0.00606382,-33.2434988,38.78953749,-32.78536081,5.5460387,48.70389577,68.98926147,51.47691512,-45.93087642,158.84440916,Moderate
