site,longitude,latitude,epsilon_xx,epsilon_yy,epsilon_xy,dilatation,max_shear,second_inv,lambda1,lambda2,principal_az
,121.941,7.186,4.843949466537354,-8.705382802254855,-13.903874477653705,33.498196784456496,83.0093959304151,161.75394628705143,94.82440942432004,-84.27490295842847,88.01763381784275
,122.176,7.812,3.259466716701097,-16.711013215491445,32.82094618186129,-47.9944025304139,93.20998017539425,173.65959497097404,54.04796323105869,-100.81325028376473,88.01763381784275
,122.291,7.56,3.0108492661761064,-8.742885452583085,12.980247661943148,14.057035592394898,95.43997219557346,177.2563726773892,81.3386294390161,-94.94153226010275,88.01763381784275
,123.03,8.277,2.2234917826760365,-7.549369666578416,18.446059187085034,-53.09582090489704,113.39273670989031,193.67291292196495,72.07839487886305,-125.76539276000607,88.01763381784275
,121.927,6.581,5.267178253584791,-7.907382123175418,14.180543431721462,74.95639980355449,87.37555988155043,164.66855843118765,131.3832706961093,-80.27540075946948,88.01763381784275
,121.044,6.01,3.8776425288166045,-9.266901584260474,10.666451635937731,24.849972971959804,83.00811576197157,158.1422398585299,91.04844433177749,-80.54248953459604,88.01763381784275
,121.497,6.143,3.8762050224239575,-7.5962480235614445,14.366037055594301,35.87152784329187,81.56396219849736,156.9380294941091,93.69030015721968,-79.29813727801562,88.01763381784275
,121.966,6.174,3.8725504319302493,-5.039900726436753,18.029422006961614,33.17113834378594,89.46701774452595,166.96475152893834,96.1750013816652,-83.02096638565929,88.01763381784275
,120.176,5.212,3.8795525247538984,-11.253605279832044,5.792877662411804,17.508297074164307,85.20268050651116,160.28862169462397,94.5647884459509,-82.19165242699054,88.01763381784275
,120.708,5.345,3.8795525247538984,-11.253605279832044,5.792877662411804,17.508297074164307,85.20268050651116,160.28862169462397,94.5647884459509,-82.19165242699054,88.01763381784275
,120.856,5.697,3.8795525247538984,-11.253605279832044,5.792877662411804,17.508297074164307,85.20268050651116,160.28862169462397,94.5647884459509,-82.19165242699054,88.01763381784275
,126.087,9.958,5.192576931217003,1.9471229602913458,-64.06237944785721,126.68555080333621,143.63511394764663,236.67051868334076,221.14859207658006,-162.73922017023588,88.01763381784275
,125.438,5.658,4.170395408116082,-16.29201863956226,-97.90101539126368,-75.10586045255809,202.78738222652126,271.02562344129257,186.24150612952425,-176.05597046594718,88.01763381784275
,125.547,6.002,4.9103505032427845,-24.04298134609351,-119.60287150742299,51.25600179710815,201.59505073101815,260.67708255774403,286.67058536709357,-168.6186264469975,88.01763381784275
,125.555,6.393,4.143190650320063,-3.1820171214279322,-73.45063842453837,97.55293307908781,166.39319616792253,232.0528775098325,194.70675046153542,-156.96705728793623,88.01763381784275
,125.704,6.135,4.0847962612933655,-22.24351293543824,-110.88444234978111,45.19838011785924,192.83607169351728,241.58251050981247,289.84365247766397,-160.79027373269494,88.01763381784275
,125.242,5.775,3.961290929845938,-15.72408897131416,-100.3055464054747,-100.9311961057867,203.93569446963693,277.8721335136121,169.41329699347384,-179.84574260186545,88.01763381784275
,125.61287,7.071865,5.802608149412784,-12.296737002146275,-26.210333545325295,87.90540101491366,116.41624253372184,194.3597087247562,120.67123610394906,-139.54426258334442,88.01763381784275
,126.353881,8.189172,3.8230207335953788,-30.74211307230861,22.600911343619007,-108.24104936635935,114.46102909293472,195.2249610626505,76.48395432199624,-163.84552562309685,88.01763381784275
